CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Avg_Utilization_Ratio
710342508,48,F,2,Uneducated,Married,$40K - $60K,Blue,3,1593,0,4004,0
787563858,50,F,1,Graduate,Married,Less than $40K,Blue,2,8589,685,3553,0.08
799239033,53,F,3,High School,Single,$40K - $60K,Blue,3,1714,0,2279,0
710733183,46,M,3,Post-Graduate,Unknown,$120K +,Blue,1,1438.3,845,3631,0.587
718489608,50,F,4,Graduate,Married,Less than $40K,Blue,2,2433,1948,4668,0.801
758824608,47,M,4,Uneducated,Married,$80K - $120K,Blue,2,21148,1746,3370,0.083
780984408,65,F,0,Unknown,Divorced,Less than $40K,Blue,3,7487,1953,4070,0.261
814483608,47,F,4,Graduate,Divorced,Less than $40K,Blue,3,5798,2517,1860,0.434
708848208,52,M,3,Uneducated,Single,$80K - $120K,Blue,3,34516,1757,4223,0.051
719713683,52,F,0,Graduate,Married,Unknown,Blue,2,7608,2373,4921,0.312
715514133,44,F,4,Graduate,Married,Less than $40K,Blue,3,2184,0,1973,0
715955208,35,F,1,High School,Single,Less than $40K,Blue,3,2189,1833,4530,0.837
794707083,50,M,2,College,Single,$80K - $120K,Blue,2,3495,0,2131,0
805313808,52,F,3,High School,Married,$40K - $60K,Blue,2,8018,134,2409,0.017
772922883,41,M,3,Unknown,Married,$80K - $120K,Blue,3,20543,0,1874,0
715716333,62,F,0,High School,Single,Unknown,Blue,2,18819,0,4273,0
714502458,49,M,3,Unknown,Married,$60K - $80K,Blue,2,17811,643,3748,0.036
712444533,43,M,2,High School,Single,$80K - $120K,Blue,2,14418,0,3880,0
797748708,44,M,4,Unknown,Single,$80K - $120K,Blue,3,3936,2024,5001,0.514
780203883,43,F,3,Doctorate,Divorced,Unknown,Blue,3,5738,0,4375,0
720616908,54,M,1,Uneducated,Single,$120K +,Blue,1,34516,0,3918,0
817038333,55,F,0,Graduate,Married,Less than $40K,Blue,3,1513,725,4042,0.479
713333433,49,M,3,Uneducated,Unknown,$60K - $80K,Blue,4,18075,0,1477,0
710820783,45,F,4,Graduate,Married,Unknown,Blue,1,5989,0,4246,0
720338658,56,F,3,Post-Graduate,Single,Less than $40K,Blue,2,2490,1623,2998,0.652
803938908,49,F,4,Uneducated,Single,Less than $40K,Blue,2,2659,0,4546,0
787921383,53,M,0,High School,Single,$120K +,Silver,4,34516,2297,1461,0.067
787849833,49,M,2,High School,Married,$80K - $120K,Blue,2,13490,1672,4205,0.124
721143258,46,M,1,High School,Single,$40K - $60K,Blue,4,1664,798,4804,0.48
709335558,49,M,3,Uneducated,Married,$120K +,Blue,3,7753,1643,3367,0.212
806619333,36,F,3,High School,Single,Less than $40K,Blue,2,2909,2085,5154,0.717
719378658,57,M,3,Graduate,Divorced,$80K - $120K,Silver,3,34516,1384,4745,0.04
720670458,52,F,2,Unknown,Single,$40K - $60K,Blue,1,3476,1560,3496,0.449
716955783,52,M,2,Graduate,Single,$80K - $120K,Blue,2,16026,1160,4418,0.072
817970208,45,M,1,Uneducated,Divorced,Less than $40K,Blue,3,2705,1334,4501,0.493
708506508,54,M,3,High School,Married,$120K +,Blue,3,2884,1144,4887,0.397
750147483,49,M,2,High School,Single,$80K - $120K,Blue,1,24299,2517,5320,0.104
715540233,43,M,3,Graduate,Single,$60K - $80K,Blue,1,20755,2276,4615,0.11
807584958,50,M,3,Uneducated,Married,$60K - $80K,Blue,2,21096,0,1882,0
720686583,46,M,3,High School,Divorced,$120K +,Blue,3,6457,0,4487,0
820637433,45,F,3,High School,Married,Less than $40K,Blue,2,1603,0,4041,0
716346183,43,F,3,Unknown,Divorced,Unknown,Blue,6,9051,1557,4169,0.172
715405758,50,F,1,High School,Single,Unknown,Blue,0,10057,0,2383,0
710094108,33,M,3,Graduate,Single,$60K - $80K,Blue,2,2043,1725,5212,0.844
713168733,65,F,0,Unknown,Single,Less than $40K,Blue,3,2802,2403,3887,0.858
708614058,56,F,2,Graduate,Divorced,Less than $40K,Blue,2,1960,1690,3870,0.862
718088133,40,F,3,Unknown,Divorced,Less than $40K,Blue,1,2348,1061,1901,0.452
720614658,40,M,2,High School,Divorced,$60K - $80K,Blue,4,2978,0,3879,0
716695533,49,F,3,College,Married,Less than $40K,Blue,3,2017,1557,3875,0.772
717091533,29,F,1,Graduate,Single,Unknown,Blue,2,13613,1172,4253,0.086
713231658,45,F,2,Doctorate,Single,Less than $40K,Blue,2,5553,1117,3744,0.201
715675458,51,M,1,High School,Unknown,$80K - $120K,Blue,1,6346,578,3837,0.091
712463883,45,M,2,Unknown,Married,$120K +,Silver,2,34516,1406,3342,0.041
708489258,40,F,3,Graduate,Married,Less than $40K,Blue,3,1438.3,988,3561,0.687
708403308,37,M,3,Unknown,Single,$40K - $60K,Silver,1,15133,1663,4392,0.11
769684158,42,M,4,College,Single,$40K - $60K,Blue,3,2502,1488,3763,0.595
710349258,45,F,3,High School,Single,Less than $40K,Blue,2,2589,2052,4133,0.793
713940033,47,F,3,Graduate,Single,Less than $40K,Blue,1,2049,1460,3514,0.713
713482608,47,M,4,College,Married,$40K - $60K,Blue,1,3560,751,4060,0.211
714571008,49,F,3,Unknown,Married,Less than $40K,Blue,2,1438.3,0,4553,0
715354008,43,M,3,Graduate,Unknown,$120K +,Blue,1,25937,0,3785,0
819363708,43,M,1,Post-Graduate,Single,$60K - $80K,Blue,2,2387,1482,3909,0.621
712014708,48,M,4,Graduate,Married,Less than $40K,Blue,1,2912,1501,4518,0.515
788717358,53,M,2,Uneducated,Single,$60K - $80K,Blue,2,7062,1255,3432,0.178
710413533,56,M,2,Graduate,Married,$80K - $120K,Blue,3,12186,1080,4785,0.089
718515483,64,M,0,Graduate,Single,Less than $40K,Blue,3,3570,2517,3289,0.705
715059258,38,F,3,Doctorate,Single,Unknown,Blue,4,3072,1970,4245,0.641
713852958,51,F,2,Graduate,Single,Unknown,Silver,3,31501,1810,3893,0.057
767835558,42,F,2,Unknown,Married,Less than $40K,Blue,1,5928,2517,3536,0.425
721531683,44,F,4,Graduate,Single,Unknown,Blue,1,8482,0,4076,0
720660558,50,M,2,Uneducated,Married,$120K +,Blue,3,23911,2100,4770,0.088
814845933,62,M,0,Graduate,Single,$80K - $120K,Blue,3,1438.3,0,3628,0
773155533,49,F,3,Unknown,Single,Less than $40K,Blue,3,3261,814,4739,0.25
711199908,41,M,2,Graduate,Single,$60K - $80K,Blue,1,2317,1232,3057,0.532
721398858,43,M,2,Unknown,Single,$120K +,Blue,3,33913,0,4160,0
715664808,43,M,2,Graduate,Single,$80K - $120K,Blue,3,34516,0,2427,0
715500558,45,F,3,Graduate,Married,Unknown,Blue,1,1637,774,4120,0.473
719239158,48,M,3,High School,Married,$60K - $80K,Blue,3,5448,0,3912,0
820633833,64,F,1,Graduate,Single,$40K - $60K,Blue,2,5152,948,4074,0.184
720551733,46,F,4,Doctorate,Married,Unknown,Blue,3,15195,0,2631,0
718487958,53,F,2,High School,Married,Less than $40K,Blue,3,2799,1303,3971,0.466
710533233,38,F,1,Graduate,Married,Less than $40K,Blue,3,1438.3,0,2139,0
778878633,51,M,3,Unknown,Married,$80K - $120K,Blue,3,1817,885,3400,0.487
720197058,47,F,3,Graduate,Unknown,Unknown,Blue,3,3443,0,2505,0
716317458,51,F,2,Post-Graduate,Single,Less than $40K,Blue,3,4281,0,1723,0
718569258,56,F,2,Unknown,Married,Less than $40K,Blue,3,2029,974,4170,0.48
711649908,33,F,3,Graduate,Married,Unknown,Blue,3,1438.3,1055,4208,0.734
720879708,52,M,2,High School,Single,$80K - $120K,Blue,2,28186,1308,2853,0.046
815761908,46,F,3,Unknown,Married,Unknown,Silver,3,34516,0,3722,0
711850533,46,F,4,Uneducated,Single,Unknown,Blue,1,3818,0,4272,0
721028283,40,F,4,High School,Married,$40K - $60K,Blue,1,11494,1160,3353,0.101
710763783,49,M,2,High School,Married,$80K - $120K,Blue,1,28142,762,3676,0.027
720432858,40,F,4,Post-Graduate,Married,Less than $40K,Blue,1,2316,1510,3471,0.652
772525308,43,M,3,College,Single,$40K - $60K,Blue,2,10533,1689,3651,0.16
767354208,48,M,4,Graduate,Married,$80K - $120K,Blue,2,14322,0,3993,0
715670058,50,M,3,Graduate,Married,$120K +,Blue,2,34516,1662,3806,0.048
713856708,48,M,4,High School,Married,$80K - $120K,Blue,1,6798,2517,4327,0.37
758086458,46,F,3,Graduate,Married,Unknown,Blue,3,1438.3,0,4111,0
717035283,46,M,1,Graduate,Single,$60K - $80K,Blue,3,2445,848,2216,0.347
709604958,51,F,3,Graduate,Single,$40K - $60K,Blue,3,2585,1847,3480,0.715
714931458,52,F,2,Post-Graduate,Single,Unknown,Blue,2,1438.3,0,4102,0
711047658,46,F,3,High School,Married,Less than $40K,Blue,2,1781,1315,4775,0.738
718110858,42,M,4,Unknown,Married,$40K - $60K,Blue,3,1606,0,2628,0
716385858,42,F,4,Graduate,Married,Less than $40K,Blue,2,2205,1245,4921,0.565
708812133,49,F,3,Graduate,Married,Unknown,Blue,3,2270,1647,4110,0.726
787655058,44,F,2,Uneducated,Single,Less than $40K,Blue,2,2568,1875,4254,0.73
803113383,55,F,1,Uneducated,Single,Less than $40K,Blue,4,3292,0,2222,0
721273008,54,F,1,College,Unknown,Less than $40K,Silver,3,10797,1252,1739,0.116
715762083,46,M,0,Uneducated,Single,$60K - $80K,Silver,3,30501,2030,2525,0.067
711629733,45,F,2,Graduate,Married,Less than $40K,Blue,3,5371,1499,3282,0.279
718410258,37,M,3,High School,Unknown,$80K - $120K,Blue,4,13441,0,4207,0
719745558,52,M,3,Graduate,Single,$60K - $80K,Blue,2,9137,1729,4626,0.189
820282383,45,F,2,Graduate,Married,Less than $40K,Blue,3,5848,2517,2000,0.43
793543758,47,M,2,Graduate,Single,$120K +,Blue,2,10614,784,4601,0.074
778224858,42,F,2,College,Unknown,Unknown,Blue,3,4035,1003,4589,0.249
712555233,59,F,0,Graduate,Single,$40K - $60K,Blue,1,4205,710,2023,0.169
718516533,46,F,2,Graduate,Single,Less than $40K,Blue,2,2586,2196,3944,0.849
708923658,41,F,3,Unknown,Unknown,Less than $40K,Blue,2,7234,1420,4466,0.196
717708783,57,M,2,Graduate,Single,$120K +,Silver,3,34516,1417,4303,0.041
780688383,35,M,1,Graduate,Unknown,$80K - $120K,Blue,2,21114,0,3534,0
718821783,53,M,1,Unknown,Married,$40K - $60K,Blue,1,2522,1704,4697,0.676
718163808,37,M,1,Graduate,Single,$80K - $120K,Blue,3,11309,0,4809,0
712693908,43,M,3,Graduate,Married,$120K +,Blue,4,13883,783,1871,0.056
711286533,43,M,3,Graduate,Unknown,$60K - $80K,Blue,1,13448,0,5067,0
711655683,55,M,1,Uneducated,Single,$60K - $80K,Silver,2,25991,0,2996,0
718188858,52,F,0,Graduate,Single,Less than $40K,Blue,1,2537,1097,4964,0.432
718514283,46,M,4,High School,Single,$40K - $60K,Blue,2,1438.3,794,3895,0.552
708642708,40,F,2,Uneducated,Married,Unknown,Blue,2,13019,0,1484,0
811475733,53,F,1,College,Married,$40K - $60K,Blue,2,3339,0,2432,0
712089108,49,M,3,Uneducated,Divorced,$80K - $120K,Blue,3,28390,1141,4631,0.04
710761533,44,M,2,Graduate,Unknown,$80K - $120K,Blue,2,23665,1624,4190,0.069
714963558,46,M,3,Graduate,Single,$40K - $60K,Blue,2,1438.3,0,4374,0
714834258,43,F,4,High School,Unknown,Less than $40K,Blue,2,2459,1127,4343,0.458
713788083,28,F,1,Graduate,Single,Less than $40K,Blue,2,1624,0,1897,0
719583558,49,F,3,Uneducated,Married,$40K - $60K,Blue,2,8900,1700,4710,0.191
744705408,48,F,4,Graduate,Single,Unknown,Blue,3,5239,1172,4241,0.224
713240133,42,F,3,High School,Married,Less than $40K,Blue,3,9351,1482,5099,0.158
815015283,43,F,4,Graduate,Married,Less than $40K,Blue,2,2655,1650,4025,0.621
718072758,51,M,2,Post-Graduate,Married,$120K +,Blue,2,3173,2517,4030,0.793
709127808,48,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,2,6243,1331,3502,0.213
715080258,37,F,1,High School,Single,Unknown,Blue,2,6730,1093,4814,0.162
709567758,40,F,3,Uneducated,Married,Less than $40K,Blue,1,2490,2225,3339,0.894
780067158,51,F,2,Uneducated,Single,Less than $40K,Blue,3,1746,1107,1907,0.634
715357308,44,M,2,Graduate,Married,$60K - $80K,Blue,1,4141,1424,3512,0.344
720559908,58,F,2,Uneducated,Divorced,Less than $40K,Silver,1,11684,653,4900,0.056
720339558,47,F,2,Graduate,Single,Less than $40K,Blue,1,2363,494,3887,0.209
809599158,48,M,4,Uneducated,Single,$80K - $120K,Silver,3,34516,0,1626,0
793269933,46,M,3,Graduate,Unknown,$60K - $80K,Silver,3,28829,0,4540,0
809978733,33,F,2,High School,Single,$40K - $60K,Blue,2,1438.3,746,4415,0.519
788996058,47,F,2,High School,Married,Less than $40K,Blue,2,2730,1970,3841,0.722
712575708,55,F,2,High School,Married,Less than $40K,Blue,1,1994,1175,4455,0.589
789625383,48,M,3,Uneducated,Married,$80K - $120K,Blue,3,9727,1626,3543,0.167
719730258,41,M,4,Uneducated,Divorced,$60K - $80K,Silver,2,33771,0,3819,0
793717608,39,M,0,Doctorate,Single,$60K - $80K,Blue,2,10452,1120,3592,0.107
709798908,45,F,4,Unknown,Single,Less than $40K,Blue,3,2858,0,2611,0
716077458,46,M,3,Uneducated,Married,$40K - $60K,Blue,2,4707,1121,3188,0.238
813435108,49,F,1,Graduate,Single,Less than $40K,Blue,2,3537,0,4726,0
708084558,46,M,3,Doctorate,Divorced,$80K - $120K,Blue,3,8258,1771,1447,0.214
719880408,46,F,4,Graduate,Married,Less than $40K,Blue,3,3072,1611,3992,0.524
719343633,48,M,3,High School,Unknown,Less than $40K,Blue,3,8892,889,4900,0.1
718711158,52,M,3,Graduate,Married,$120K +,Blue,2,3841,2517,2680,0.655
717443658,37,F,0,Graduate,Divorced,$40K - $60K,Blue,3,1920,0,4715,0
715976433,42,M,3,High School,Unknown,Less than $40K,Blue,2,7802,1885,4212,0.242
719038008,48,F,4,Graduate,Single,Less than $40K,Blue,2,1705,1192,4862,0.699
709143183,52,F,2,Doctorate,Married,$40K - $60K,Blue,2,1822,1605,2538,0.881
710186958,45,F,3,Unknown,Single,Unknown,Blue,3,9294,2000,4431,0.215
709274583,40,M,2,High School,Married,$120K +,Blue,3,12248,1323,4806,0.108
816864483,39,F,4,Uneducated,Single,$40K - $60K,Blue,2,10264,803,4003,0.078
708271833,42,M,3,Graduate,Single,$40K - $60K,Silver,2,15069,1843,3464,0.122
821759658,41,F,4,High School,Divorced,$40K - $60K,Blue,2,4650,204,2014,0.044
820920408,53,F,2,Graduate,Single,Less than $40K,Blue,2,3685,0,4012,0
718403358,49,F,2,High School,Divorced,$40K - $60K,Blue,2,7231,2517,3912,0.348
713476758,44,M,4,Unknown,Married,$60K - $80K,Blue,1,10007,1586,4309,0.158
720690933,52,M,4,Uneducated,Married,$60K - $80K,Blue,1,2641,1584,4279,0.6
719252583,29,F,1,High School,Single,Less than $40K,Blue,2,3095,1488,4642,0.481
712783083,48,F,4,High School,Married,Less than $40K,Blue,2,3607,0,2013,0
771204108,36,F,2,Uneducated,Single,Unknown,Blue,1,1954,1179,3896,0.603
817247658,45,M,3,High School,Unknown,$60K - $80K,Blue,2,21317,0,3814,0
821749608,41,M,3,Graduate,Single,$80K - $120K,Blue,3,19402,0,1937,0
714389883,45,M,4,Graduate,Single,$80K - $120K,Blue,3,8063,1485,4275,0.184
713648208,40,F,2,Graduate,Unknown,$40K - $60K,Blue,2,3097,2409,4624,0.778
826261008,48,F,3,Graduate,Unknown,Less than $40K,Blue,3,1438.3,0,2054,0
824163333,43,F,5,Uneducated,Single,Less than $40K,Blue,2,3161,2424,4307,0.767
709444983,38,F,3,Uneducated,Single,$40K - $60K,Blue,2,2435,2432,1460,0.999
711154908,59,F,0,Unknown,Single,Less than $40K,Blue,2,1845,1076,4319,0.583
769575783,49,F,3,College,Married,Less than $40K,Blue,3,1603,749,2644,0.467
720334833,39,F,5,College,Single,Less than $40K,Blue,1,4710,1869,4719,0.397
709563258,50,F,2,Uneducated,Single,Unknown,Blue,3,2751,2253,2108,0.819
708205083,38,F,1,High School,Married,Less than $40K,Blue,4,1438.3,0,4815,0
715276683,52,M,2,High School,Married,$60K - $80K,Blue,1,24287,1676,5495,0.069
721254858,42,F,5,Graduate,Married,Less than $40K,Blue,1,1694,1074,3857,0.634
712257258,50,F,1,High School,Single,Less than $40K,Blue,2,1457,0,1441,0
789616158,33,M,3,Unknown,Divorced,Unknown,Blue,1,25045,0,3444,0
708773583,52,F,3,Graduate,Unknown,$40K - $60K,Blue,2,10859,1710,3987,0.157
711110733,45,M,3,High School,Married,$40K - $60K,Silver,2,16928,1519,3355,0.09
714043008,37,M,2,High School,Single,$40K - $60K,Blue,3,4297,0,4310,0
780602733,42,M,3,Uneducated,Single,$60K - $80K,Blue,2,8302,1294,3221,0.156
823557333,43,F,2,Uneducated,Unknown,Less than $40K,Blue,3,2734,2517,4457,0.921
772825308,40,M,3,Graduate,Divorced,$80K - $120K,Blue,2,27374,1509,4231,0.055
713251008,43,F,2,Uneducated,Married,Unknown,Blue,3,2960,1853,3921,0.626
711175083,54,M,3,Doctorate,Single,$60K - $80K,Blue,2,9110,0,2999,0
756477333,42,F,4,Uneducated,Married,Less than $40K,Blue,3,1539,0,4793,0
712294983,39,F,2,Graduate,Married,$40K - $60K,Blue,2,1947,1160,4496,0.596
717023508,45,F,3,Unknown,Unknown,$40K - $60K,Blue,1,2667,1551,4883,0.582
709869708,54,F,3,College,Single,Less than $40K,Blue,1,3062,2039,4037,0.666
772133808,47,F,3,Post-Graduate,Single,$40K - $60K,Blue,5,3114,1059,4342,0.34
768196008,54,M,1,Uneducated,Single,$60K - $80K,Blue,2,14948,2158,3094,0.144
708916083,49,F,0,Doctorate,Unknown,Less than $40K,Blue,2,1749,0,2510,0
789526458,44,M,3,Unknown,Married,$40K - $60K,Blue,2,2534,1706,3965,0.673
716079708,46,F,3,College,Single,Less than $40K,Blue,2,2503,2373,4647,0.948
720087708,38,F,3,High School,Married,Less than $40K,Blue,3,1854,0,5245,0
714259533,43,F,2,Graduate,Married,Less than $40K,Blue,1,4092,622,5001,0.152
714691683,62,M,1,Graduate,Single,$60K - $80K,Blue,1,13284,607,4942,0.046
768420558,59,F,0,Graduate,Single,Less than $40K,Blue,3,4830,1469,3365,0.304
778364583,45,F,2,Graduate,Married,Less than $40K,Blue,2,5911,916,1656,0.155
719186433,53,F,1,College,Single,Unknown,Blue,2,11012,1328,3793,0.121
719951208,43,M,4,Graduate,Single,$60K - $80K,Blue,3,19188,0,4366,0
720182658,44,F,3,Uneducated,Single,Unknown,Blue,2,18056,940,4473,0.052
789022233,50,F,2,Uneducated,Single,Less than $40K,Blue,5,1438.3,754,4457,0.524
778353183,31,F,0,High School,Married,Less than $40K,Blue,2,3201,984,5155,0.307
713789883,50,F,4,High School,Married,$40K - $60K,Blue,1,1479,1004,5116,0.679
773018583,38,F,4,Graduate,Married,Less than $40K,Blue,1,3144,2216,4717,0.705
771354633,58,M,1,College,Single,$80K - $120K,Blue,3,1854,1480,3292,0.798
717308433,49,M,5,Uneducated,Unknown,$60K - $80K,Blue,3,1960,0,2253,0
712271958,37,M,3,Uneducated,Unknown,$80K - $120K,Blue,2,9782,1793,3672,0.183
716736858,47,F,4,Graduate,Married,Less than $40K,Blue,3,3144,0,3774,0
713796033,47,M,2,Graduate,Married,$40K - $60K,Blue,3,4738,0,1900,0
710812533,46,F,3,High School,Single,Unknown,Silver,2,34516,154,1987,0.004
782555058,35,F,1,Unknown,Married,Less than $40K,Blue,2,1438.3,856,4432,0.595
714864333,43,M,2,College,Divorced,$120K +,Blue,1,34516,0,1370,0
787918158,32,F,0,Uneducated,Married,Less than $40K,Blue,2,2156,1114,4106,0.517
779070033,63,F,0,College,Single,Less than $40K,Blue,4,1938,0,3974,0
789945933,61,F,1,Graduate,Single,Less than $40K,Blue,3,1438.3,0,3560,0
720810783,54,F,2,Graduate,Married,Unknown,Blue,3,3781,1692,2310,0.448
715627833,48,M,3,High School,Married,$60K - $80K,Gold,2,34516,1948,4539,0.056
809538783,49,M,1,High School,Single,$120K +,Blue,2,1438.3,1058,4109,0.736
715987758,49,M,3,Graduate,Single,$80K - $120K,Blue,2,3261,0,3081,0
711967158,35,F,3,Graduate,Single,Less than $40K,Blue,3,2211,1370,4359,0.62
712325433,39,F,2,Unknown,Single,Unknown,Blue,2,1493,792,4131,0.53
716470683,48,F,3,Post-Graduate,Married,Unknown,Blue,1,20631,2048,4827,0.099
713289183,53,F,3,Doctorate,Married,Less than $40K,Blue,2,2255,1647,4270,0.73
711549408,51,M,3,Uneducated,Married,$80K - $120K,Blue,1,1507,961,4126,0.638
709523508,65,F,0,Uneducated,Unknown,Less than $40K,Silver,1,11097,0,4836,0
717578358,49,F,4,Graduate,Married,Unknown,Blue,1,8162,1704,4334,0.209
711673983,44,M,4,Unknown,Single,$60K - $80K,Blue,1,18721,1568,4537,0.084
713388108,62,F,0,High School,Unknown,Less than $40K,Blue,2,5210,0,2162,0
715679733,43,F,2,Uneducated,Single,Less than $40K,Blue,2,1736,1513,3462,0.872
779694183,51,M,3,College,Married,$80K - $120K,Blue,2,1864,1427,3833,0.766
788544108,43,F,2,High School,Single,Less than $40K,Blue,3,6611,1041,4037,0.157
715583283,34,F,0,Graduate,Married,Unknown,Blue,1,7942,2087,4068,0.263
719917233,49,M,3,Post-Graduate,Married,$80K - $120K,Blue,3,13382,1159,1828,0.087
717103758,63,M,0,Graduate,Single,Unknown,Blue,0,18550,0,2616,0
714621183,39,F,3,Graduate,Single,Less than $40K,Blue,3,2650,1646,4512,0.621
721365033,37,M,3,Uneducated,Single,$40K - $60K,Blue,2,1696,0,2095,0
712999008,40,F,3,Graduate,Single,Less than $40K,Blue,1,2628,1771,4316,0.674
780790008,46,F,3,Unknown,Married,$40K - $60K,Blue,3,1457,563,3967,0.386
779499933,46,M,5,Uneducated,Unknown,$80K - $120K,Blue,1,34516,1259,4300,0.036
717200508,40,F,4,Uneducated,Single,Unknown,Blue,1,3056,2038,4734,0.667
716995083,52,M,2,High School,Single,$80K - $120K,Blue,2,2650,1049,4218,0.396
718137183,58,F,1,College,Married,Less than $40K,Blue,2,3331,2251,5379,0.676
787507833,49,F,1,Uneducated,Unknown,Less than $40K,Blue,2,3343,1820,4507,0.544
810974958,51,M,2,High School,Married,$60K - $80K,Blue,3,4123,1760,2447,0.427
717967833,55,F,1,Unknown,Married,Less than $40K,Blue,1,2677,1555,4757,0.581
712267983,57,F,0,Graduate,Single,Less than $40K,Blue,3,3023,2517,2477,0.833
717376758,56,F,2,High School,Married,Less than $40K,Blue,3,2238,1324,4108,0.592
718250883,59,F,2,High School,Married,Unknown,Blue,3,3875,1397,2312,0.361
717491058,42,M,2,Post-Graduate,Single,$60K - $80K,Blue,2,20803,1747,4012,0.084
802243458,48,M,2,Doctorate,Single,$40K - $60K,Blue,3,2760,0,1759,0
714485508,45,M,3,Doctorate,Single,$80K - $120K,Blue,2,9086,1254,3906,0.138
711377808,47,M,3,Graduate,Unknown,$60K - $80K,Blue,3,21142,0,4360,0
718565733,62,M,0,Unknown,Single,Less than $40K,Blue,2,3653,1769,4423,0.484
712723608,44,F,3,Uneducated,Unknown,Less than $40K,Blue,2,1713,0,3999,0
789948408,55,M,2,Graduate,Single,$80K - $120K,Blue,1,34516,1718,5220,0.05
734909358,43,M,4,Graduate,Single,$80K - $120K,Blue,1,6548,1244,4354,0.19
719267283,35,F,2,Doctorate,Married,$40K - $60K,Blue,1,1953,1554,4598,0.796
780684933,49,M,3,High School,Unknown,$40K - $60K,Blue,1,3051,1783,4887,0.584
720330558,44,M,3,Graduate,Married,$80K - $120K,Blue,2,25256,966,2048,0.038
720784833,48,F,3,Graduate,Single,Unknown,Blue,3,1630,1243,1884,0.763
789059958,42,M,4,High School,Married,$120K +,Gold,2,34516,1045,3574,0.03
797138883,43,M,4,Unknown,Married,$40K - $60K,Blue,2,10800,1491,3966,0.138
721448283,39,F,1,Graduate,Single,Less than $40K,Blue,3,1876,1536,2579,0.819
710552733,42,M,5,Unknown,Married,$60K - $80K,Blue,3,4963,0,2335,0
742778358,44,M,1,Graduate,Single,$60K - $80K,Blue,1,16739,1229,4014,0.073
713933658,56,F,0,Graduate,Single,Less than $40K,Blue,6,2463,1621,4118,0.658
788142483,46,M,3,College,Single,$80K - $120K,Silver,3,34516,1278,4699,0.037
